Id,Probability
159,0.09747647
160,0.021368459
161,0.006569822
162,0.012786185
163,0.016062351
164,0.061590726
165,0.010875641
166,0.020624903
167,0.518803957
168,0.020923519
169,0.197401984
170,0.010202926
171,0.006418345
172,0.018245717
173,0.014984054
174,0.042560965
175,0.013924268
176,0.345061005
177,0.014765361
178,0.081814957
179,0.011739671
180,0.008855308
181,0.029797446
182,0.010299973
183,0.020751551
184,0.011258833
185,0.111190042
186,0.013421259
187,0.010328559
188,0.036280008
189,0.052834934
190,0.024180955
191,0.014936493
192,0.043354464
193,0.013465692
194,0.056742393
195,0.01102672
196,0.032722402
197,0.010346791
198,0.008362253
199,0.011515215
200,0.007745259
201,0.060676945
202,0.022411987
203,0.377650338
204,0.038665756
205,0.028234115
206,0.008502798
207,0.020738592
208,0.005696912
209,0.076102555
210,0.006509892
211,0.103179793
212,0.025844939
213,0.016610435
214,0.008743844
215,0.018097178
216,0.072249797
217,0.008837919
218,0.075825101
219,0.014237047
220,0.006654859
221,0.015828508
222,0.007130644
223,0.015441564
224,0.0141428
225,0.009543142
226,0.070978038
227,0.010465659
228,0.064089847
229,0.056383025
230,0.535590798
231,0.20686003
232,0.012396334
233,0.011321775
234,0.013069093
235,0.005641676
236,0.162137063
237,0.037719047
238,0.006509892
239,0.013755323
240,0.016171858
241,0.051410247
242,0.012626813
243,0.007866271
244,0.023609657
245,0.084367442
246,0.009785573
247,0.034293554
248,0.007687984
249,0.014793422
250,0.297037198
251,0.026923186
252,0.271907802
253,0.007350661
254,0.080555715
255,0.005844218
256,0.011300555
257,0.034574165
258,0.159628628
259,0.042873258
260,0.130361682
261,0.013137109
262,0.017933974
263,0.00752527
264,0.072270822
265,0.077854944
266,0.016810497
267,0.067133305
268,0.051244041
269,0.200693497
270,0.008109101
271,0.029439231
272,0.038437208
273,0.008240305
274,0.014194348
275,0.008032359
276,0.025977894
277,0.015675995
278,0.009251836
279,0.064565553
280,0.030678747
281,0.729325083
282,0.037793016
283,0.048829477
284,0.013170402
285,0.009368988
286,0.011144127
287,0.012284349
288,0.034310501
289,0.061865505
290,0.08223324
291,0.263896409
292,0.007276977
293,0.03242106
294,0.012394859
295,0.007013809
296,0.022633727
297,0.011613309
298,0.028130485
299,0.006646397
300,0.008799318
301,0.068214363
302,0.009877225
303,0.010470451
304,0.010557876
305,0.398614993
306,0.0369927
307,0.00655464
308,0.209888091
309,0.259064574
310,0.01023814
311,0.49070331
312,0.016039912
313,0.239331367
314,0.035759292
315,0.048191232
316,0.080919238
317,0.280699558
318,0.008625262
319,0.014306162
320,0.081368137
321,0.078110239
322,0.012534615
323,0.011445038
324,0.009233066
325,0.056885215
326,0.00909044
327,0.012805325
328,0.008999027
329,0.017583606
330,0.008725082
331,0.013718313
332,0.01590506
333,0.010319065
334,0.026428146
335,0.028734078
336,0.050166979
337,0.014027164
338,0.204271812
339,0.028967122
340,0.011907647
341,0.005622801
342,0.013961572
343,0.014604923
344,0.043246574
345,0.017268175
346,0.019360942
347,0.380339513
348,0.104130401
349,0.015106363
350,0.011058111
351,0.061119537
352,0.042778002
353,0.005677854
354,0.122620706
355,0.010237817
356,0.007533418
357,0.582634357
358,0.006998611
359,0.043630171
360,0.185869462
361,0.022113633
362,0.010997237
363,0.006995922
364,0.01657875
365,0.145062592
366,0.095173363
367,0.019593739
368,0.067776054
369,0.013437695
370,0.38652588
371,0.01002035
372,0.083956217
373,0.011647691
374,0.009836505
375,0.010297872
376,0.00678139
377,0.025203349
378,0.008023922
379,0.015356211
380,0.01882222
381,0.009347393
382,0.017259172
383,0.038796114
384,0.097349157
385,0.007256958
386,0.005680187
387,0.005794473
388,0.012509175
389,0.018219018
390,0.013634779
391,0.005795335
392,0.007993185
393,0.019071262
394,0.107577518
395,0.009183876
396,0.005694304
397,0.059331214
398,0.12802923
399,0.008929992
400,0.025013102
401,0.006546772
402,0.006059601
403,0.016688245
404,0.00566121
405,0.806611401
406,0.704199787
407,0.016667034
408,0.059443932
409,0.019792279
410,0.017873071
411,0.022918418
412,0.038067214
413,0.11169417
414,0.011974533
415,0.00865533
416,0.168222877
417,0.08708964
418,0.041273199
419,0.011549006
420,0.018229042
421,0.011390326
422,0.010396646
423,0.03901319
424,0.007176398
425,0.007939841
426,0.009754906
427,0.03743356
428,0.014165101
429,0.093224324
430,0.01034354
431,0.283031936
432,0.007613591
433,0.010382521
434,0.014165992
435,0.028322592
436,0.035408065
437,0.063530141
438,0.101274489
439,0.008239693
440,0.038455154
441,0.016461232
442,0.031049298
443,0.039987332
444,0.006710176
445,0.032135141
446,0.38017952
447,0.010383782
448,0.070250119
449,0.056799681
450,0.008033324
451,0.027233317
452,0.007828733
453,0.097514961
454,0.015647802
455,0.054472835
456,0.021447249
457,0.05784198
458,0.012407889
459,0.074577345
460,0.015875149
461,0.014187173
462,0.055398791
463,0.012899982
464,0.066543026
465,0.040714417
466,0.006876465
467,0.010662881
468,0.012910501
469,0.008916782
470,0.197336933
471,0.004744461
472,0.011129727
473,0.305191192
474,0.05314869
475,0.015226773
476,0.011531055
477,0.008847689
478,0.01308269
479,0.023716839
480,0.011658525
481,0.068477212
482,0.006115323
483,0.040152814
484,0.051346419
485,0.006530851
486,0.270115909
487,0.037043682
488,0.071837951
489,0.120171813
490,0.034391251
491,0.009344311
492,0.022297511
493,0.401519598
494,0.019253534
495,0.172151338
496,0.017406277
497,0.016186397
498,0.012096529
499,0.076407427
500,0.012946809
501,0.01237667
502,0.010370282
503,0.031583773
504,0.013425454
505,0.007348335
506,0.205204193
507,0.081629405
508,0.006618183
509,0.007435348
510,0.01073533
511,0.01406295
512,0.205616898
513,0.051924101
514,0.022189553
515,0.017103213
516,0.297104154
517,0.008203764
518,0.010434819
519,0.007407975
520,0.013373604
521,0.006215666
522,0.013002049
523,0.075143554
524,0.03275871
525,0.054163198
526,0.557668151
527,0.110311939
528,0.008529683
529,0.131019312
530,0.015410146
531,0.008750111
532,0.006486009
533,0.011637951
534,0.005700157
535,0.012324289
536,0.006697674
537,0.009836142
538,0.058508891
539,0.018174987
540,0.006544739
541,0.015004321
542,0.026552686
543,0.072563456
544,0.115335862
545,0.016314011
546,0.007740165
547,0.056928319
548,0.007207949
549,0.007039344
550,0.128121994
551,0.271478011
552,0.131062782
553,0.011554261
554,0.009768244
555,0.13660304
556,0.019389978
557,0.020041093
558,0.018111987
559,0.100936711
560,0.03309003
561,0.004712013
562,0.00904328
563,0.071287494
564,0.041779675
565,0.108149768
566,0.010933532
567,0.007286158
568,0.024826958
569,0.375769433
570,0.041831296
571,0.107897795
572,0.019569681
573,0.014622838
574,0.052729138
575,0.079469937
576,0.008057973
577,0.033511493
578,0.010672544
579,0.113120318
580,0.008957876
581,0.009480982
582,0.013308973
583,0.008012171
584,0.019641495
585,0.036850804
586,0.007371813
587,0.012779533
588,0.065565711
589,0.012013273
590,0.013035447
591,0.136325406
592,0.011429107
593,0.019292138
594,0.014801725
595,0.160215555
596,0.029105881
597,0.016529517
598,0.033208556
599,0.028194376
600,0.009473353
601,0.010448852
602,0.036126752
603,0.013956558
604,0.011553978
605,0.103929909
606,0.009002161
607,0.058501856
608,0.020791712
609,0.24315783
610,0.015196198
611,0.049239621
612,0.006731988
613,0.007377414
614,0.030416966
615,0.014943086
616,0.006041933
617,0.054578658
618,0.010508403
619,0.014271561
620,0.017938924
621,0.008028772
622,0.037853002
623,0.018812596
624,0.030004843
625,0.076638261
626,0.619273498
627,0.063425715
628,0.012022864
629,0.009285654
630,0.152161352
631,0.009756718
632,0.023407494
633,0.005677889
634,0.03650341
635,0.07923898
636,0.006509892
637,0.010170551
638,0.017626927
639,0.072394375
640,0.006450608
641,0.010187
642,0.306360815
643,0.117877767
644,0.550986579
645,0.084039685
646,0.239535827
647,0.009825857
648,0.116549209
649,0.007294367
650,0.015439811
651,0.342972101
652,0.009924626
653,0.042524688
654,0.473564141
655,0.012140286
656,0.018444726
657,0.013451139
658,0.01107718
659,0.066849673
660,0.155596833
661,0.029161171
662,0.2159442
663,0.102444997
664,0.10517416
665,0.51068324
666,0.005661486
667,0.016035557
668,0.084591515
669,0.383095694
670,0.039915435
671,0.008244138
672,0.084406122
673,0.033308752
674,0.005812069
675,0.444965543
676,0.161413062
677,0.024078125
678,0.027992297
679,0.025411999
680,0.165587319
681,0.041127406
682,0.012152931
683,0.044242684
684,0.015370685
685,0.092671217
686,0.006672764
687,0.008928799
688,0.008526735
689,0.099222618
690,0.023422457
691,0.036693854
692,0.534589726
693,0.027029313
694,0.023724182
695,0.027807651
696,0.013740224
697,0.006546946
698,0.036268255
699,0.240247139
700,0.012283439
701,0.007876124
702,0.268801541
703,0.11771734
704,0.420683281
705,0.021734304
706,0.013108283
707,0.028265397
708,0.011225627
709,0.01682059
710,0.008294482
711,0.040601505
712,0.17069404
713,0.015941796
714,0.009950252
715,0.013022603
716,0.419163428
717,0.007194948
718,0.042397905
719,0.022156383
720,0.005631384
721,0.008585328
722,0.015625969
723,0.057922002
724,0.011997155
725,0.175200249
726,0.032160931
727,0.015251349
728,0.027929835
729,0.068446957
730,0.628818938
731,0.01779171
732,0.034675238
733,0.005844218
734,0.013279467
735,0.076119091
736,0.033076155
737,0.033537961
738,0.084001485
739,0.012131476
740,0.006971089
741,0.013080098
742,0.012664511
743,0.043218807
744,0.02861195
745,0.014350418
746,0.045676693
747,0.009484976
748,0.029214502
749,0.027057695
750,0.053786341
751,0.226567143
752,0.008200827
753,0.009679014
754,0.006509892
755,0.021889445
756,0.011228982
757,0.04807705
758,0.013145531
759,0.009201681
760,0.012334178
761,0.00915266
762,0.047017141
763,0.07466716
764,0.007305286
765,0.016188963
766,0.064123478
767,0.007989779
768,0.05455263
769,0.014079041
770,0.117843557
771,0.008216285
772,0.188834937
773,0.069340477
774,0.010475977
775,0.046312131
776,0.011046354
777,0.098403442
778,0.00988913
779,0.01288092
780,0.315349056
781,0.049551773
782,0.021860306
783,0.013350181
784,0.044341064
785,0.019267724
786,0.114166434
787,0.043301711
788,0.026227886
789,0.077844212
790,0.125130944
791,0.028301114
792,0.403990413
793,0.113963228
794,0.020531775
795,0.332023287
796,0.007386664
797,0.096304763
798,0.014368187
799,0.26415629
800,0.020995783
801,0.019767334
802,0.010095332
803,0.059065654
804,0.012902461
805,0.300490337
806,0.017482238
807,0.00673855
808,0.04454399
809,0.040110072
810,0.035859545
811,0.073378331
812,0.021600846
813,0.02340498
814,0.014332095
815,0.067413997
816,0.044074701
817,0.007485438
818,0.016785437
819,0.007505293
820,0.054280339
821,0.014017921
822,0.13888044
823,0.008917503
824,0.012025063
825,0.012334178
826,0.01764432
827,0.036912168
828,0.02017689
829,0.015143363
830,0.013248849
831,0.118908188
832,0.024361964
833,0.119023362
834,0.010181093
835,0.057129241
836,0.018993239
837,0.149195749
838,0.011840996
839,0.085866114
840,0.40050405
841,0.157732752
842,0.037783923
843,0.173201976
844,0.062429326
845,0.614893913
846,0.849111412
847,0.0123288
848,0.010092716
849,0.18984429
850,0.018058469
851,0.039671731
852,0.010798386
853,0.080668105
854,0.014825966
855,0.005661486
856,0.0236546
857,0.028404489
858,0.047587352
859,0.006530851
860,0.039379884
861,0.372057408
862,0.006437739
863,0.008829456
864,0.011105898
865,0.014143172
866,0.008223452
867,0.007869796
868,0.073433911
869,0.026535792
870,0.005618586
871,0.014737572
872,0.02552578
873,0.006830782
874,0.00793529
875,0.007964057
876,0.036642269
877,0.016066129
878,0.021224217
879,0.007382357
880,0.020081162
881,0.013839798
882,0.060724356
883,0.059045845
884,0.034028939
885,0.006104436
886,0.014075683
887,0.056881196
888,0.555484132
889,0.024965996
890,0.042486171
891,0.009426402
892,0.008879022
893,0.516931422
894,0.692591503
895,0.021992902
896,0.019752659
897,0.011197031
898,0.005388302
899,0.015792528
900,0.006950977
901,0.038486753
902,0.035061214
903,0.011243919
904,0.007096865
905,0.008448203
906,0.015158317
907,0.081552068
908,0.151297443
909,0.061845025
910,0.016948379
911,0.029792387
912,0.056496503
913,0.00689828
914,0.013512735
915,0.053485383
916,0.010041851
917,0.024814477
918,0.011633026
919,0.02047107
920,0.020152895
921,0.057341741
922,0.068215262
923,0.103762178
924,0.013509346
925,0.010756228
926,0.048660098
927,0.055347206
928,0.019303285
929,0.04402357
930,0.202232636
931,0.237671866
932,0.016493019
933,0.020320519
934,0.100708229
935,0.006419214
936,0.00655464
937,0.008425325
938,0.013645068
939,0.035375901
940,0.008399847
941,0.080068515
942,0.006530851
943,0.037984802
944,0.170285736
945,0.013084981
946,0.01149992
947,0.05566904
948,0.013760994
949,0.013769771
950,0.010465963
951,0.006104436
952,0.103594245
953,0.055433306
954,0.006509892
955,0.126713506
956,0.041582567
957,0.011781837
958,0.024712813
959,0.016391665
960,0.010661711
961,0.00996419
962,0.013087606
963,0.007160239
964,0.013371001
965,0.020615797
966,0.036097128
967,0.037450322
968,0.033977401
969,0.331079963
970,0.104796499
971,0.012295689
972,0.413484256
973,0.0135754
974,0.089178894
975,0.009809602
976,0.015251879
977,0.078930543
978,0.030924899
979,0.059237034
980,0.577237433
981,0.008591402
982,0.007859638
983,0.010974445
984,0.008787176
985,0.026509898
986,0.302273247
987,0.008217851
988,0.010836906
989,0.014858859
990,0.013382128
991,0.026271415
992,0.00559284
993,0.009594717
994,0.030576351
995,0.007468178
996,0.324576962
997,0.008519199
998,0.019000059
999,0.013007175
1000,0.010914412
1001,0.00655464
1002,0.056948911
1003,0.019847683
1004,0.024139461
1005,0.058040768
1006,0.016666247
1007,0.035087843
1008,0.008239587
1009,0.018010721
1010,0.009311303
1011,0.009717067
1012,0.011769229
1013,0.017838146
1014,0.065954926
1015,0.01244933
1016,0.141139012
1017,0.009855697
1018,0.316393819
1019,0.026609344
1020,0.006486265
1021,0.022281701
1022,0.052495383
1023,0.014765209
1024,0.22092965
1025,0.013772363
1026,0.011566893
1027,0.019839212
1028,0.013566709
1029,0.00655464
1030,0.011495304
1031,0.010466817
1032,0.03660405
1033,0.009699854
1034,0.025147787
1035,0.006399817
1036,0.015195031
1037,0.006968862
1038,0.005795197
1039,0.011989093
1040,0.005831829
1041,0.142148084
1042,0.378658147
1043,0.011766038
1044,0.039402593
1045,0.01849303
1046,0.010762992
1047,0.011724432
1048,0.022357573
1049,0.013636492
1050,0.010438752
1051,0.014089111
1052,0.049085216
1053,0.176246401
1054,0.008057973
1055,0.08710925
1056,0.004744461
1057,0.007623746
1058,0.01920421
1059,0.077455481
1060,0.058171594
1061,0.063137755
1062,0.037561463
1063,0.008740956
1064,0.024789846
1065,0.125706786
1066,0.020099109
1067,0.029221112
1068,0.006977285
1069,0.013112116
1070,0.011348049
1071,0.013298579
1072,0.065811396
1073,0.309794934
1074,0.014745108
1075,0.018820351
1076,0.053310915
1077,0.031775487
1078,0.01006745
1079,0.120799288
1080,0.03268347
1081,0.028800597
1082,0.097784786
1083,0.01934772
1084,0.064061942
1085,0.024980395
1086,0.010544904
1087,0.023992878
1088,0.066183526
1089,0.326235678
1090,0.010800493
1091,0.010358602
1092,0.008505513
1093,0.081904409
1094,0.011473112
1095,0.169060093
1096,0.070081956
1097,0.037071653
1098,0.116587363
1099,0.091190535
1100,0.045165854
1101,0.019180443
1102,0.010375636
1103,0.031953222
1104,0.009018386
1105,0.037410863
1106,0.038331629
1107,0.012179034
1108,0.132095843
1109,0.072418541
1110,0.0156267
1111,0.02020254
1112,0.013433662
1113,0.013623747
1114,0.0222861
1115,0.011794604
1116,0.01513014
1117,0.068982369
1118,0.198283391
1119,0.012956142
1120,0.021618645
1121,0.042671562
1122,0.006582319
1123,0.021052794
1124,0.12815272
1125,0.021854152
1126,0.08729656
1127,0.013485381
1128,0.404810245
1129,0.018636202
1130,0.01961586
1131,0.011677113
1132,0.496205507
1133,0.012237755
1134,0.078042603
1135,0.24394791
1136,0.055307437
1137,0.007689974
1138,0.011433793
1139,0.018619045
1140,0.011728127
1141,0.010041851
1142,0.013052951
1143,0.125870089
1144,0.268803737
1145,0.050327571
1146,0.024183141
1147,0.086954492
1148,0.018821293
1149,0.027877669
1150,0.012989926
1151,0.019628008
1152,0.096126067
1153,0.006558726
1154,0.013625141
1155,0.121788702
1156,0.0139717
1157,0.505165939
1158,0.645860031
1159,0.069704051
1160,0.009948417
1161,0.23533738
1162,0.048631189
1163,0.040900358
1164,0.039125424
1165,0.058464409
1166,0.024637633
1167,0.250827394
1168,0.008825162
1169,0.01669891
1170,0.020778628
1171,0.44986549
1172,0.015980489
1173,0.018436229
1174,0.01361537
1175,0.034167893
1176,0.432869151
1177,0.50289072
1178,0.214367411
1179,0.018948057
1180,0.126918689
1181,0.536130433
1182,0.032079516
1183,0.066990462
1184,0.219162694
1185,0.03567697
1186,0.107762071
1187,0.109236688
1188,0.631988281
1189,0.05581088
1190,0.006202185
1191,0.491099564
1192,0.006905845
1193,0.672670984
1194,0.025926347
1195,0.100230554
1196,0.007022855
1197,0.00811837
1198,0.010260482
1199,0.081899087
1200,0.072147762
1201,0.034391251
1202,0.007505293
1203,0.006604441
1204,0.006509892
1205,0.01465323
1206,0.012576373
1207,0.583920164
1208,0.046142486
1209,0.086805891
1210,0.01488761
1211,0.098511302
1212,0.056547162
1213,0.006590396
1214,0.008510681
1215,0.847539787
1216,0.016225022
1217,0.074269962
1218,0.008896697
1219,0.063760612
1220,0.016424185
1221,0.045834576
1222,0.033641269
1223,0.135570789
1224,0.00893646
1225,0.072805279
1226,0.012836368
1227,0.007932456
1228,0.06330958
1229,0.339924531
1230,0.49101736
1231,0.016095374
1232,0.107301093
1233,0.018364043
1234,0.789258334
1235,0.799521683
1236,0.008571656
1237,0.065526829
1238,0.512207135
1239,0.071181398
1240,0.018837001
1241,0.006509892
1242,0.024424263
1243,0.011084659
1244,0.030719307
1245,0.051432549
1246,0.110569663
1247,0.025252907
1248,0.005894376
1249,0.114891613
1250,0.010070714
1251,0.141318579
1252,0.06916444
1253,0.007811263
1254,0.146699734
1255,0.051579056
1256,0.058477636
1257,0.02287106
1258,0.014653458
1259,0.010611406
1260,0.245011475
1261,0.019589859
1262,0.094632218
1263,0.106878321
1264,0.013724261
1265,0.005973644
1266,0.025683822
1267,0.057247732
1268,0.0665702
1269,0.026901957
1270,0.041685438
1271,0.007991184
1272,0.183388424
1273,0.148377228
1274,0.073541331
1275,0.097073389
1276,0.550769504
1277,0.027263651
1278,0.27914697
1279,0.026012443
1280,0.011870426
1281,0.235177401
1282,0.008584837
1283,0.044709249
1284,0.069579298
1285,0.009928191
1286,0.009440627
1287,0.015654104
1288,0.091253902
1289,0.015860699
1290,0.05774907
1291,0.020670556
1292,0.129246952
1293,0.034213323
1294,0.626662421
1295,0.033761547
1296,0.00840439
1297,0.035854242
1298,0.007461226
1299,0.005602376
1300,0.098316419
1301,0.015545486
1302,0.021756659
1303,0.094266473
1304,0.068692151
1305,0.007824733
1306,0.006366781
1307,0.095022291
1308,0.007561175
1309,0.02547796
1310,0.079695949
1311,0.005768897
1312,0.011692607
1313,0.078523763
1314,0.015536775
1315,0.053093211
1316,0.015765615
1317,0.529570912
1318,0.01524393
1319,0.009405758
1320,0.013893109
1321,0.006406496
1322,0.030407707
1323,0.067742763
1324,0.035601553
1325,0.054658807
1326,0.012438311
1327,0.033977774
1328,0.040854731
1329,0.107171665
1330,0.018276482
1331,0.027955497
1332,0.007430945
1333,0.034269169
1334,0.02808205
1335,0.078599446
1336,0.073202006
1337,0.01424584
1338,0.033578511
1339,0.166636865
1340,0.035522104
1341,0.012809999
1342,0.016108024
1343,0.008793965
1344,0.025747884
1345,0.013483745
1346,0.012369513
1347,0.075122828
1348,0.085865197
1349,0.102362649
1350,0.013262021
1351,0.036948499
1352,0.034409981
1353,0.008289903
1354,0.012897592
1355,0.017859239
1356,0.014312141
1357,0.051417637
1358,0.011157283
1359,0.022076225
1360,0.007250829
1361,0.249390185
1362,0.008385757
1363,0.00793145
1364,0.017122477
1365,0.060792771
1366,0.008825162
1367,0.00933223
1368,0.167306163
1369,0.625004698
1370,0.008025523
1371,0.099521057
1372,0.011881578
1373,0.019284726
1374,0.053312936
1375,0.088852703
1376,0.016607869
1377,0.431415202
1378,0.01094722
1379,0.014116407
1380,0.006530851
1381,0.093393571
1382,0.07324023
1383,0.039009088
1384,0.0080274
1385,0.01110005
1386,0.008641665
1387,0.034809449
1388,0.069857229
1389,0.064271202
1390,0.037902496
1391,0.018371245
1392,0.015198301
1393,0.034842106
1394,0.103054147
1395,0.06402903
1396,0.031696084
1397,0.027117388
1398,0.013744344
1399,0.097585987
1400,0.050579168
1401,0.012156465
1402,0.012635414
1403,0.012207874
1404,0.066655149
1405,0.01281572
1406,0.010503546
1407,0.043492211
1408,0.029827451
1409,0.017694482
1410,0.011225335
1411,0.011469802
1412,0.008168363
1413,0.014352695
1414,0.014831605
1415,0.011840384
1416,0.01588841
1417,0.030162998
1418,0.008229202
1419,0.646383301
1420,0.02631905
1421,0.034336955
1422,0.095324842
1423,0.006072564
1424,0.0509953
1425,0.008565836
1426,0.009965396
1427,0.015017682
1428,0.013782667
1429,0.044610908
1430,0.017420258
1431,0.121231001
1432,0.010566134
1433,0.015890053
1434,0.008027275
1435,0.012327676
1436,0.326223776
1437,0.018263289
1438,0.008112013
1439,0.021741029
1440,0.592825661
1441,0.011263825
1442,0.013691235
1443,0.004744461
1444,0.014293337
1445,0.010683025
1446,0.333957037
1447,0.087066035
1448,0.014808043
1449,0.010094498
1450,0.00732742
1451,0.110545497
1452,0.014233143
1453,0.010414364
1454,0.009267338
1455,0.028220724
1456,0.273422751
1457,0.020144674
1458,0.00899095
1459,0.011741399
1460,0.025405911
1461,0.017934911
1462,0.013474739
1463,0.195501584
1464,0.008317379
1465,0.011349596
1466,0.01453173
1467,0.068831809
1468,0.006558763
1469,0.101667269
1470,0.008800078
1471,0.126946842
1472,0.021022015
1473,0.017497335
1474,0.021084355
1475,0.312253345
1476,0.173970142
1477,0.038607966
1478,0.008744827
1479,0.080164455
1480,0.012657107
1481,0.009466889
1482,0.054800775
1483,0.007804364
1484,0.010564756
1485,0.359462367
1486,0.55641386
1487,0.037760458
1488,0.010210694
1489,0.072142749
1490,0.020168358
1491,0.039587223
1492,0.036075123
1493,0.012187758
1494,0.030998152
1495,0.173338237
1496,0.013597427
1497,0.011164245
1498,0.1112766
1499,0.014358954
1500,0.010822958
1501,0.140325129
1502,0.028935159
1503,0.105303075
1504,0.064876256
1505,0.006763967
1506,0.062978023
1507,0.030667892
1508,0.038703185
1509,0.025808924
1510,0.018931963
1511,0.007831442
1512,0.019066144
1513,0.02007629
1514,0.012806437
1515,0.012109223
1516,0.008308514
1517,0.210727219
1518,0.209252646
1519,0.019289192
1520,0.022539091
1521,0.046136789
1522,0.039483385
1523,0.019981749
1524,0.007481977
1525,0.053896952
1526,0.157657688
1527,0.045312105
1528,0.035893266
1529,0.055420311
1530,0.032112922
1531,0.013389761
1532,0.038446831
1533,0.181866125
1534,0.055278086
1535,0.011167957
1536,0.0141503
1537,0.375058329
1538,0.012969834
1539,0.006860601
1540,0.010174695
1541,0.244143754
1542,0.006520316
1543,0.032141318
1544,0.028629238
1545,0.010222144
1546,0.006972361
1547,0.092126729
1548,0.044784659
1549,0.075033463
1550,0.012859285
1551,0.012189442
1552,0.013712818
1553,0.106799811
1554,0.016937648
1555,0.547833963
1556,0.014115548
1557,0.005850181
1558,0.556448811
1559,0.092141892
1560,0.106201682
1561,0.016008149
1562,0.008950798
1563,0.063868881
1564,0.010070471
1565,0.023422143
1566,0.018054183
1567,0.007727601
1568,0.007042327
1569,0.02616697
1570,0.272806064
1571,0.012439848
1572,0.02515767
1573,0.050027611
1574,0.007160736
1575,0.017213886
1576,0.025366443
1577,0.005923419
1578,0.017788712
1579,0.008952772
1580,0.012126479
1581,0.0070962
1582,0.011906347
1583,0.007061879
1584,0.008145665
1585,0.014326944
1586,0.204515668
1587,0.131624962
1588,0.239828297
1589,0.011761577
1590,0.006509892
1591,0.028949396
1592,0.008253066
1593,0.009147755
1594,0.167346283
1595,0.124608232
1596,0.013711154
1597,0.008542129
1598,0.010950138
1599,0.028226307
1600,0.005640123
1601,0.008166732
1602,0.008361598
1603,0.052755439
1604,0.00966839
1605,0.012155386
1606,0.040846797
1607,0.030202834
1608,0.032965594
1609,0.018825593
1610,0.009184287
1611,0.023728624
1612,0.113123887
1613,0.020966457
1614,0.16610398
1615,0.011382814
1616,0.735961213
1617,0.622066154
1618,0.019123972
1619,0.103945117
1620,0.523161164
1621,0.505026099
1622,0.060445879
1623,0.692770436
1624,0.03577146
1625,0.006775733
1626,0.008847689
1627,0.020674645
1628,0.011571013
1629,0.012998547
1630,0.009508862
1631,0.010208017
1632,0.402226242
1633,0.111557814
1634,0.019147822
1635,0.009748124
1636,0.045479503
1637,0.014740986
1638,0.01152807
1639,0.007483938
1640,0.039966175
1641,0.007932091
1642,0.006423132
1643,0.015286987
1644,0.018473061
1645,0.010070471
1646,0.008003044
1647,0.267760057
1648,0.038939679
1649,0.017572826
1650,0.062196848
1651,0.505986028
1652,0.009080732
1653,0.013867744
1654,0.112186374
1655,0.007126714
1656,0.00422539
1657,0.007078721
1658,0.019836027
1659,0.031942982
1660,0.456929444
1661,0.030736794
1662,0.126317377
1663,0.00904479
1664,0.062677657
1665,0.028507728
